,lncrna,gene,correlation,p_value,regulation_type,strength
9614,lncRNA_28501,FUN_043163,0.3179787005283375,0.04555036511609457,activation,0.3179787005283375
9615,lncRNA_32743,FUN_043163,0.7289481769762136,9.621120627949825e-08,activation,0.7289481769762136
9616,lncRNA_14996,FUN_043163,-0.3666231804145135,0.019971814590970492,repression,0.3666231804145135
9617,lncRNA_6716,FUN_043163,0.43151446300328616,0.005433494057143474,activation,0.43151446300328616
9618,lncRNA_9176,FUN_043163,0.54661526916752,0.00026302837503894993,activation,0.54661526916752
9619,lncRNA_7667,FUN_043163,-0.3540514165119884,0.02500230456338516,repression,0.3540514165119884
9620,lncRNA_25486,FUN_043163,-0.39580460403179973,0.01146826881540834,repression,0.39580460403179973
9621,lncRNA_16540,FUN_043163,0.5425802910944857,0.00029808798706634196,activation,0.5425802910944857
9622,lncRNA_42760,FUN_043163,-0.5119069217723314,0.0007343390021666816,repression,0.5119069217723314
9623,lncRNA_22283,FUN_043163,0.5986412715691946,4.494742420335568e-05,activation,0.5986412715691946
9624,lncRNA_30450,FUN_043163,-0.37349677749242016,0.017600365448131376,repression,0.37349677749242016
9625,lncRNA_33342,FUN_043163,-0.31460350579370605,0.04802387660038852,repression,0.31460350579370605
9626,lncRNA_14005,FUN_043163,0.5113442025929175,0.0007460022237383916,activation,0.5113442025929175
9627,lncRNA_15088,FUN_043163,0.38213673873165677,0.014959617024378721,activation,0.38213673873165677
9628,lncRNA_44444,FUN_043163,0.33987679942127247,0.03189366334952773,activation,0.33987679942127247
9629,lncRNA_33348,FUN_043163,-0.3272285148418721,0.03929578839156093,repression,0.3272285148418721
9630,lncRNA_22989,FUN_043163,0.5596843218893304,0.0001734478967936672,activation,0.5596843218893304
9631,lncRNA_22720,FUN_043163,0.36114589058287344,0.022048062105354895,activation,0.36114589058287344
9632,lncRNA_7567,FUN_043163,-0.33868508749015624,0.032538045135512866,repression,0.33868508749015624
9633,lncRNA_7506,FUN_043163,0.6631727252612966,3.113129129719888e-06,activation,0.6631727252612966
9634,lncRNA_1010,FUN_043163,-0.45050109955224954,0.0035332122440367344,repression,0.45050109955224954
9635,lncRNA_37667,FUN_043163,-0.3366584396182688,0.03365844854681677,repression,0.3366584396182688
9636,lncRNA_14906,FUN_043163,-0.4016496497357742,0.010202397809880732,repression,0.4016496497357742
9637,lncRNA_46201,FUN_043163,0.3582856315407874,0.02320199922748635,activation,0.3582856315407874
9638,lncRNA_44697,FUN_043163,0.3616417898076772,0.021852954994942195,activation,0.3616417898076772
9639,lncRNA_46086,FUN_043163,0.33156430599575915,0.0366150575666991,activation,0.33156430599575915
9640,lncRNA_17828,FUN_043163,0.4528017946729712,0.0033481105361988835,activation,0.4528017946729712
9641,lncRNA_46085,FUN_043163,0.6867081253891727,9.948617089992685e-07,activation,0.6867081253891727
9642,lncRNA_48666,FUN_043163,0.4067514362933857,0.009197000143709564,activation,0.4067514362933857
9643,lncRNA_7518,FUN_043163,0.45620226926107554,0.0030900488594075054,activation,0.45620226926107554
9644,lncRNA_38053,FUN_043163,0.3433172371254475,0.030092019738446073,activation,0.3433172371254475
9645,lncRNA_4640,FUN_043163,-0.38396156622032646,0.014446996057858619,repression,0.38396156622032646
9646,lncRNA_14926,FUN_043163,0.5702621726714034,0.00012223469210065558,activation,0.5702621726714034
9647,lncRNA_3298,FUN_043163,0.3279233725718536,0.038855721127198165,activation,0.3279233725718536
9648,lncRNA_3911,FUN_043163,0.41218027451195616,0.00822154097255888,activation,0.41218027451195616
9649,lncRNA_8642,FUN_043163,0.5457267412301556,0.00027041339527567634,activation,0.5457267412301556
9650,lncRNA_49560,FUN_043163,0.3511929784538944,0.02628211220774655,activation,0.3511929784538944
9651,lncRNA_51460,FUN_043163,-0.4054708819617993,0.009441021067413173,repression,0.4054708819617993
9652,lncRNA_6699,FUN_043163,0.40412748837075035,0.00970295150648426,activation,0.40412748837075035
9653,lncRNA_25675,FUN_043163,0.349245684353645,0.02718471578951508,activation,0.349245684353645
9654,lncRNA_44648,FUN_043163,0.4325325424989644,0.005312765079862526,activation,0.4325325424989644
9655,lncRNA_6613,FUN_043163,-0.3252451392113411,0.0405742834500099,repression,0.3252451392113411
9656,lncRNA_30445,FUN_043163,-0.3257901400356226,0.040219647513341665,repression,0.3257901400356226
9657,lncRNA_10364,FUN_043163,-0.37352466631376846,0.017591248957442896,repression,0.37352466631376846
9658,lncRNA_35343,FUN_043163,0.342329933381452,0.03060023188293251,activation,0.342329933381452
9659,lncRNA_30092,FUN_043163,0.8434419473668751,8.406688534814834e-12,activation,0.8434419473668751
9660,lncRNA_14601,FUN_043163,-0.33265366326565315,0.0359655793705074,repression,0.33265366326565315
9661,lncRNA_48067,FUN_043163,0.3559021982301917,0.02420160496518544,activation,0.3559021982301917
9662,lncRNA_9551,FUN_043163,0.46372023622215336,0.0025804280683373853,activation,0.46372023622215336
9663,lncRNA_2767,FUN_043163,0.37518248036148305,0.0170564208053207,activation,0.37518248036148305
9664,lncRNA_9410,FUN_043163,0.582680807095434,7.980419110960705e-05,activation,0.582680807095434
9665,lncRNA_12004,FUN_043163,-0.413382617953845,0.008017951248841231,repression,0.413382617953845
9666,lncRNA_127,FUN_043163,0.38533023081558615,0.014072344223824017,activation,0.38533023081558615
9667,lncRNA_45096,FUN_043163,0.31696723854637104,0.04628055343626585,activation,0.31696723854637104
9668,lncRNA_8467,FUN_012404,0.33767976544099304,0.03308992916636428,activation,0.33767976544099304
9669,lncRNA_8790,FUN_012404,0.43499276143051635,0.005030572169421383,activation,0.43499276143051635
9670,lncRNA_9068,FUN_012404,0.4016943406876179,0.010193198871993705,activation,0.4016943406876179
9671,lncRNA_6716,FUN_012404,-0.3198013635738231,0.044258095782283666,repression,0.3198013635738231
9672,lncRNA_25887,FUN_012404,0.38379800339601033,0.014492328437575785,activation,0.38379800339601033
9673,lncRNA_42629,FUN_012404,0.3603299278715707,0.022372259236998517,activation,0.3603299278715707
9674,lncRNA_3594,FUN_012404,0.3427901003832341,0.030362488845512483,activation,0.3427901003832341
9675,lncRNA_4193,FUN_012404,-0.31946953497236263,0.04449112519933119,repression,0.31946953497236263
9676,lncRNA_44507,FUN_012404,0.3414846299912553,0.03104095126888203,activation,0.3414846299912553
9677,lncRNA_21997,FUN_012404,0.342348796261742,0.03059045640211123,activation,0.342348796261742
9678,lncRNA_22208,FUN_012404,0.4622690330588416,0.0026726219515366624,activation,0.4622690330588416
9679,lncRNA_10568,FUN_012404,0.3349154377936049,0.034647190839657026,activation,0.3349154377936049
9680,lncRNA_51657,FUN_012404,0.44173887604838774,0.004322462233201032,activation,0.44173887604838774
9681,lncRNA_41033,FUN_012404,0.33320564784507767,0.03564010093870048,activation,0.33320564784507767
9682,lncRNA_36997,FUN_012404,0.649025100593009,5.89698581704402e-06,activation,0.649025100593009
9683,lncRNA_25167,FUN_012404,-0.3318657013218333,0.03643441263554332,repression,0.3318657013218333
9684,lncRNA_22218,FUN_012404,0.36405184009725433,0.020925152717124335,activation,0.36405184009725433
9685,lncRNA_25449,FUN_012404,0.46553257726646147,0.00246921745333494,activation,0.46553257726646147
9686,lncRNA_36876,FUN_012404,0.3235027376138545,0.04172517984385735,activation,0.3235027376138545
9687,lncRNA_589,FUN_012404,0.371054151052672,0.018414393662039123,activation,0.371054151052672
9688,lncRNA_15121,FUN_012404,0.4333418196707271,0.005218462037080655,activation,0.4333418196707271
9689,lncRNA_35376,FUN_012404,-0.32307943739681444,0.04200874637836621,repression,0.32307943739681444
9690,lncRNA_30974,FUN_012404,0.4751366534314344,0.0019472804581015853,activation,0.4751366534314344
9691,lncRNA_30394,FUN_012404,0.527670782208896,0.0004669885087656752,activation,0.527670782208896
9692,lncRNA_18170,FUN_012404,0.547427054517986,0.00025644028533207625,activation,0.547427054517986
9693,lncRNA_54447,FUN_012404,0.6269899060230739,1.4979073743687597e-05,activation,0.6269899060230739
9694,lncRNA_38415,FUN_012404,0.35164988796995206,0.026073966771757065,activation,0.35164988796995206
9695,lncRNA_41434,FUN_012404,0.5461755690682772,0.00026665997267219846,activation,0.5461755690682772
9696,lncRNA_8600,FUN_012404,0.3934221653514126,0.012021337911597813,activation,0.3934221653514126
9697,lncRNA_6556,FUN_012404,-0.31656762630435026,0.04657163288810362,repression,0.31656762630435026
9698,lncRNA_46201,FUN_012404,0.5065090474354176,0.0008532208524621394,activation,0.5065090474354176
9699,lncRNA_43480,FUN_012404,0.3741884033552555,0.017375451260814568,activation,0.3741884033552555
9700,lncRNA_34989,FUN_012404,0.41190334262390915,0.008269057022834703,activation,0.41190334262390915
9701,lncRNA_9066,FUN_012404,0.4012161831191103,0.010291988740707376,activation,0.4012161831191103
9702,lncRNA_52191,FUN_012404,0.3225784791064989,0.04234635566289325,activation,0.3225784791064989
9703,lncRNA_48654,FUN_012404,0.7135641257999108,2.3629735118099502e-07,activation,0.7135641257999108
9704,lncRNA_38053,FUN_012404,0.37504243477289545,0.01710106510235906,activation,0.37504243477289545
9705,lncRNA_44505,FUN_012404,0.3414846299912553,0.03104095126888203,activation,0.3414846299912553
9706,lncRNA_30786,FUN_012404,0.42516147854790876,0.006241905487257428,activation,0.42516147854790876
9707,lncRNA_3661,FUN_012404,0.5795136709258824,8.911731354666813e-05,activation,0.5795136709258824
9708,lncRNA_28541,FUN_012404,-0.33795393637432136,0.032938662669829734,repression,0.33795393637432136
9709,lncRNA_21206,FUN_012404,0.32342880805966767,0.04177459246155344,activation,0.32342880805966767
9710,lncRNA_37117,FUN_012404,0.31438000375059194,0.04819141967043281,activation,0.31438000375059194
9711,lncRNA_44648,FUN_012404,0.3339093074995023,0.03522868727414239,activation,0.3339093074995023
9712,lncRNA_12000,FUN_012404,0.3410335868516492,0.03127824437866075,activation,0.3410335868516492
9713,lncRNA_6858,FUN_012404,0.3395659903844266,0.03206070308606958,activation,0.3395659903844266
9714,lncRNA_44765,FUN_012404,0.38491404914179145,0.01418538711990436,activation,0.38491404914179145
9715,lncRNA_33337,FUN_012404,0.43602720351246477,0.004915859377246848,activation,0.43602720351246477
9716,lncRNA_35026,FUN_012404,0.5452595397056902,0.0002743708630181954,activation,0.5452595397056902
9717,lncRNA_22315,FUN_012404,0.4598810030676622,0.0028306260353493143,activation,0.4598810030676622
9718,lncRNA_28842,FUN_012404,0.4060204653755568,0.009335622698741221,activation,0.4060204653755568
9719,lncRNA_11503,FUN_012404,0.6767257479824341,1.6343831981634257e-06,activation,0.6767257479824341
9720,lncRNA_41468,FUN_012404,0.3960976161539432,0.011401768713534,activation,0.3960976161539432
9721,lncRNA_38501,FUN_012404,0.5628276608610387,0.00015651078239241334,activation,0.5628276608610387
9722,lncRNA_173,FUN_012404,0.4618209607344773,0.002701665180257434,activation,0.4618209607344773
9723,lncRNA_8467,FUN_005348,-0.34989369223924716,0.026881545931907096,repression,0.34989369223924716
9724,lncRNA_38094,FUN_005348,0.5212917114528387,0.000562352124474124,activation,0.5212917114528387
9725,lncRNA_44731,FUN_005348,0.37651955343554305,0.01663510229812383,activation,0.37651955343554305
9726,lncRNA_20490,FUN_005348,0.7399022905605717,4.886634422449194e-08,activation,0.7399022905605717
9727,lncRNA_27775,FUN_005348,0.7766081768141718,3.860318273811251e-09,activation,0.7766081768141718
9728,lncRNA_12049,FUN_005348,-0.39475564829930326,0.011709047673233624,repression,0.39475564829930326
9729,lncRNA_248,FUN_005348,-0.3387256889795069,0.032515916385812624,repression,0.3387256889795069
9730,lncRNA_28501,FUN_005348,-0.4026300269055965,0.010002223046291036,repression,0.4026300269055965
9731,lncRNA_51620,FUN_005348,-0.5077134114769614,0.000825305533094346,repression,0.5077134114769614
9732,lncRNA_38563,FUN_005348,0.3445261432637815,0.02947923915369283,activation,0.3445261432637815
9733,lncRNA_27011,FUN_005348,0.4659833904849024,0.002442216529896744,activation,0.4659833904849024
9734,lncRNA_35336,FUN_005348,-0.4528852834598125,0.0033415558788814424,repression,0.4528852834598125
9735,lncRNA_43320,FUN_005348,-0.4067015557506564,0.00920640320653987,repression,0.4067015557506564
9736,lncRNA_32638,FUN_005348,0.3641222031644145,0.020898567785589493,activation,0.3641222031644145
9737,lncRNA_37344,FUN_005348,-0.32564962684579835,0.04031083816995127,repression,0.32564962684579835
9738,lncRNA_51181,FUN_005348,-0.4124483067888564,0.008175775375919979,repression,0.4124483067888564
9739,lncRNA_42954,FUN_005348,0.49590829274584297,0.0011375409539964426,activation,0.49590829274584297
9740,lncRNA_7667,FUN_005348,-0.3248320051910882,0.04084480438830931,repression,0.3248320051910882
9741,lncRNA_10652,FUN_005348,0.41359143611514526,0.007983037735531669,activation,0.41359143611514526
9742,lncRNA_8407,FUN_005348,0.6179991736553939,2.1472108689376845e-05,activation,0.6179991736553939
9743,lncRNA_42682,FUN_005348,0.5320746729299468,0.00040988003745336707,activation,0.5320746729299468
9744,lncRNA_14775,FUN_005348,-0.4215300360438769,0.006749115298930806,repression,0.4215300360438769
9745,lncRNA_48740,FUN_005348,-0.4705736506323264,0.002181702998533054,repression,0.4705736506323264
9746,lncRNA_25486,FUN_005348,0.3582294253688998,0.02322516950669921,activation,0.3582294253688998
9747,lncRNA_37429,FUN_005348,-0.3444581258084761,0.02951344075940202,repression,0.3444581258084761
9748,lncRNA_41114,FUN_005348,-0.36749177802150534,0.019658114305643792,repression,0.36749177802150534
9749,lncRNA_1057,FUN_005348,0.34303936706154,0.03023434362910838,activation,0.34303936706154
9750,lncRNA_4193,FUN_005348,0.40550696538944275,0.009434069934714,activation,0.40550696538944275
9751,lncRNA_19076,FUN_005348,0.3891309181457988,0.013074837643791923,activation,0.3891309181457988
9752,lncRNA_13300,FUN_005348,-0.3525370823283053,0.025673709529096703,repression,0.3525370823283053
9753,lncRNA_14095,FUN_005348,0.8291441533533954,3.876408049048136e-11,activation,0.8291441533533954
9754,lncRNA_9431,FUN_005348,-0.38116516221023045,0.015238763488423755,repression,0.38116516221023045
9755,lncRNA_1241,FUN_005348,0.48509410201361275,0.0015112274494584392,activation,0.48509410201361275
9756,lncRNA_25940,FUN_005348,-0.35276983177195653,0.02556955344771063,repression,0.35276983177195653
9757,lncRNA_22336,FUN_005348,0.511962794918721,0.0007331898598376343,activation,0.511962794918721
9758,lncRNA_13113,FUN_005348,0.3335844693649405,0.03541812667031993,activation,0.3335844693649405
9759,lncRNA_46039,FUN_005348,-0.3283523335006838,0.03858606328966788,repression,0.3283523335006838
9760,lncRNA_13292,FUN_005348,0.5309581897388187,0.0004237325843135662,activation,0.5309581897388187
9761,lncRNA_30814,FUN_005348,-0.3809471601659096,0.015301999174896944,repression,0.3809471601659096
9762,lncRNA_7401,FUN_005348,0.7538450681409838,1.962447181014929e-08,activation,0.7538450681409838
9763,lncRNA_30450,FUN_005348,0.4006140037909071,0.010417564509804415,activation,0.4006140037909071
9764,lncRNA_23525,FUN_005348,0.3539609871658261,0.02504198408632723,activation,0.3539609871658261
9765,lncRNA_5502,FUN_005348,0.833128319675877,2.5689032195281834e-11,activation,0.833128319675877
9766,lncRNA_25167,FUN_005348,0.369465403205175,0.018960650047424945,activation,0.369465403205175
9767,lncRNA_37116,FUN_005348,0.5538676878470905,0.0002092074126371349,activation,0.5538676878470905
9768,lncRNA_55673,FUN_005348,0.43577971347569205,0.004943095749885656,activation,0.43577971347569205
9769,lncRNA_45071,FUN_005348,-0.369763258636543,0.018857215880294386,repression,0.369763258636543
9770,lncRNA_33348,FUN_005348,0.4874022669913009,0.00142342839002782,activation,0.4874022669913009
9771,lncRNA_1126,FUN_005348,-0.3711589781982911,0.01837882089283653,repression,0.3711589781982911
9772,lncRNA_44809,FUN_005348,0.3662554821764918,0.02010586899944074,activation,0.3662554821764918
9773,lncRNA_18170,FUN_005348,0.4230851097166051,0.006527723396080965,activation,0.4230851097166051
9774,lncRNA_33619,FUN_005348,0.42264354335901017,0.006589941582137883,activation,0.42264354335901017
9775,lncRNA_7567,FUN_005348,0.4192325435315902,0.00708804333930018,activation,0.4192325435315902
9776,lncRNA_54060,FUN_005348,-0.3772022498169995,0.016423385424662578,repression,0.3772022498169995
9777,lncRNA_38415,FUN_005348,-0.33005947249661227,0.03752798592328691,repression,0.33005947249661227
9778,lncRNA_13121,FUN_005348,0.7209441980332469,1.5468706899392397e-07,activation,0.7209441980332469
9779,lncRNA_25770,FUN_005348,0.32188581554209045,0.04281678517374731,activation,0.32188581554209045
9780,lncRNA_51179,FUN_005348,-0.4124483067888564,0.008175775375919979,repression,0.4124483067888564
9781,lncRNA_1070,FUN_005348,-0.3143142082460263,0.04824083141396679,repression,0.3143142082460263
9782,lncRNA_1010,FUN_005348,0.3396340117490414,0.03202408463276034,activation,0.3396340117490414
9783,lncRNA_43122,FUN_005348,0.5612249933267494,0.0001649501278063119,activation,0.5612249933267494
9784,lncRNA_29570,FUN_005348,0.6160779410907014,2.3156294009252762e-05,activation,0.6160779410907014
