,mirna,gene,correlation,p_value,regulation_type,strength
2163,Cluster_17192,FUN_041294,-0.35117687026760025,0.026289475374825642,repression,0.35117687026760025
2164,Cluster_2500,FUN_041294,-0.3152755211521224,0.047522943665046474,repression,0.3152755211521224
2165,Cluster_9706,FUN_041294,-0.3603441077019909,0.02236659155789244,repression,0.3603441077019909
2166,Cluster_17623,FUN_041294,-0.3207582203264372,0.043591665577495706,repression,0.3207582203264372
2167,Cluster_4754,FUN_041294,-0.38279111664695287,0.014774052176929531,repression,0.38279111664695287
2168,Cluster_14532,FUN_000579,-0.3971245942022946,0.011171279302396146,repression,0.3971245942022946
2169,Cluster_15097,FUN_000579,-0.3756417276395752,0.016910708035603322,repression,0.3756417276395752
2170,Cluster_17245,FUN_000579,-0.32543504848497506,0.04045042047038062,repression,0.32543504848497506
2171,Cluster_2746,FUN_000579,-0.36545044482080813,0.02040199980846834,repression,0.36545044482080813
2172,Cluster_5516,FUN_000579,-0.3413251287198574,0.031124694600278034,repression,0.3413251287198574
2173,Cluster_16354,FUN_000579,-0.44147713193773,0.004348225857508822,repression,0.44147713193773
2174,Cluster_9512,FUN_020758,-0.322050699405973,0.04270441988744869,repression,0.322050699405973
2175,Cluster_17192,FUN_020758,-0.3372716071269493,0.03331617622907909,repression,0.3372716071269493
2176,Cluster_4752,FUN_020758,-0.32435720306580534,0.041157515469537026,repression,0.32435720306580534
2177,Cluster_9706,FUN_020758,-0.4210111332555678,0.006824416896468507,repression,0.4210111332555678
2178,Cluster_3227,FUN_020758,-0.3207128827992104,0.04362305753382191,repression,0.3207128827992104
2179,Cluster_9380,FUN_020758,-0.32860521756430533,0.03842780912467824,repression,0.32860521756430533
2180,Cluster_14532,FUN_000635,0.5157187927163505,0.0006595187760322185,activation,0.5157187927163505
2181,Cluster_5603,FUN_000635,0.5016998644805096,0.0009732502726858089,activation,0.5016998644805096
2182,Cluster_15097,FUN_000635,0.3597713925317514,0.022596460911678128,activation,0.3597713925317514
2183,Cluster_14146,FUN_000635,0.3582449473242348,0.02321876885206994,activation,0.3582449473242348
2184,Cluster_10452,FUN_000635,0.49042635148490127,0.0013152385817462255,activation,0.49042635148490127
2185,Cluster_3109,FUN_000635,0.420257512815431,0.006935069512105231,activation,0.420257512815431
2186,Cluster_2746,FUN_000635,0.3291708933857532,0.03807572703806678,activation,0.3291708933857532
2187,Cluster_5685,FUN_000635,0.40423275622634414,0.009682204694424172,activation,0.40423275622634414
2188,Cluster_5516,FUN_000635,0.3780062168726298,0.016176977140486003,activation,0.3780062168726298
2189,Cluster_13327,FUN_000635,0.34586343102944755,0.02881342029861729,activation,0.34586343102944755
2190,Cluster_16354,FUN_000635,0.45449657195397714,0.0032172322146410146,activation,0.45449657195397714
2191,Cluster_1832,FUN_000635,0.4015263928068709,0.010227805091236615,activation,0.4015263928068709
2192,Cluster_14165,FUN_000635,0.3780086120227926,0.016176247734283253,activation,0.3780086120227926
2193,Cluster_17623,FUN_000635,0.3182045009650801,0.0453886356123521,activation,0.3182045009650801
2194,Cluster_9420,FUN_000635,0.3127917596729825,0.049395627376311854,activation,0.3127917596729825
2195,Cluster_1865,FUN_000635,0.6389901346255719,9.09791621456341e-06,activation,0.6389901346255719
2196,Cluster_3226,FUN_000635,0.39649976696587835,0.011311034167093902,activation,0.39649976696587835
2197,Cluster_13647,FUN_000635,0.3926889567967514,0.012196047773095842,activation,0.3926889567967514
2198,Cluster_2746,FUN_019623,0.33192752733183173,0.036397446709261164,activation,0.33192752733183173
2199,Cluster_9532,FUN_006727,0.34160207693643696,0.030979406533378183,activation,0.34160207693643696
2200,Cluster_5685,FUN_006727,0.37594776470194846,0.016814189986663574,activation,0.37594776470194846
2201,Cluster_13327,FUN_006727,0.3680093896823308,0.019473146503475095,activation,0.3680093896823308
2202,Cluster_1950,FUN_038240,0.3460811231436677,0.028706219328224574,activation,0.3460811231436677
2203,Cluster_14532,FUN_038240,0.549513368260145,0.000240184176631932,activation,0.549513368260145
2204,Cluster_5603,FUN_038240,0.45414033969697915,0.003244364545623382,activation,0.45414033969697915
2205,Cluster_14610,FUN_038240,0.44319645616061376,0.00418140655411315,activation,0.44319645616061376
2206,Cluster_15097,FUN_038240,0.45759227470810754,0.002989679621224873,activation,0.45759227470810754
2207,Cluster_1819,FUN_038240,0.3572614852698911,0.023627225048583313,activation,0.3572614852698911
2208,Cluster_14146,FUN_038240,0.3873904395665404,0.013523923032610961,activation,0.3873904395665404
2209,Cluster_10452,FUN_038240,0.3696455094752217,0.018898049063450648,activation,0.3696455094752217
2210,Cluster_17245,FUN_038240,0.45641067435585786,0.003074815047901233,activation,0.45641067435585786
2211,Cluster_3109,FUN_038240,0.3341862403143197,0.03506784143637441,activation,0.3341862403143197
2212,Cluster_9366,FUN_038240,0.32581491175205607,0.04020358851595596,activation,0.32581491175205607
2213,Cluster_9786,FUN_038240,0.38546452714972607,0.014036029974681374,activation,0.38546452714972607
2214,Cluster_4034,FUN_038240,0.3349667607424069,0.03461774076149515,activation,0.3349667607424069
2215,Cluster_2746,FUN_038240,0.3954067801447112,0.011559084790829876,activation,0.3954067801447112
2216,Cluster_14692,FUN_038240,0.3390248245528827,0.03235326163173151,activation,0.3390248245528827
2217,Cluster_5516,FUN_038240,0.4876309793730168,0.0014149792192857833,activation,0.4876309793730168
2218,Cluster_13327,FUN_038240,0.4109518010911077,0.008434123976886266,activation,0.4109518010911077
2219,Cluster_16354,FUN_038240,0.5285039720717899,0.00045566704274905846,activation,0.5285039720717899
2220,Cluster_1951,FUN_038240,0.32202655197143504,0.0427208609432983,activation,0.32202655197143504
2221,Cluster_3301,FUN_038240,0.3581879883015028,0.02324226375336681,activation,0.3581879883015028
2222,Cluster_1832,FUN_038240,0.4151839418524047,0.007721048142457146,activation,0.4151839418524047
2223,Cluster_5517,FUN_038240,0.44722640375553774,0.003812061608339228,activation,0.44722640375553774
2224,Cluster_17623,FUN_038240,0.4733277463754207,0.002037415448615973,activation,0.4733277463754207
2225,Cluster_4754,FUN_038240,0.38585859242311643,0.013929930992159905,activation,0.38585859242311643
2226,Cluster_3227,FUN_038240,0.4035302660574152,0.009821376812099079,activation,0.4035302660574152
2227,Cluster_9420,FUN_038240,0.4962376895923029,0.0011275762844020637,activation,0.4962376895923029
2228,Cluster_9380,FUN_038240,0.39536871044761257,0.01156780742618428,activation,0.39536871044761257
2229,Cluster_1865,FUN_038240,0.5400594571774486,0.00032206772892742096,activation,0.5400594571774486
2230,Cluster_3226,FUN_038240,0.3571356601938012,0.023679912393925445,activation,0.3571356601938012
2231,Cluster_2372,FUN_038240,0.52214957745271,0.0005485895277590355,activation,0.52214957745271
2232,Cluster_13647,FUN_038240,0.3627209064223154,0.02143336455948344,activation,0.3627209064223154
2233,Cluster_14605,FUN_038240,0.423684838744103,0.006444031795599079,activation,0.423684838744103
2234,Cluster_4036,FUN_038240,0.4156924762177938,0.007638959957308427,activation,0.4156924762177938
2235,Cluster_9512,FUN_044033,0.3120127622513269,0.04999505611326413,activation,0.3120127622513269
2236,Cluster_17192,FUN_044033,0.3507379131068928,0.026490785282696893,activation,0.3507379131068928
2237,Cluster_4752,FUN_044033,0.31869281346321054,0.045040470124210925,activation,0.31869281346321054
2238,Cluster_14165,FUN_044033,0.34271095772483595,0.03040326873378391,activation,0.34271095772483595
2239,Cluster_14633,FUN_044033,0.3190949250813405,0.04475539098095231,activation,0.3190949250813405
2240,Cluster_14532,FUN_031534,0.6171525498945143,2.2199988521868432e-05,activation,0.6171525498945143
2241,Cluster_5603,FUN_031534,0.43342486180921735,0.005208867942305454,activation,0.43342486180921735
2242,Cluster_15097,FUN_031534,0.38986479843146427,0.012889307861349075,activation,0.38986479843146427
2243,Cluster_1819,FUN_031534,0.4585459061738145,0.0029224813591363476,activation,0.4585459061738145
2244,Cluster_14146,FUN_031534,0.42838685599508647,0.005819365484648756,activation,0.42838685599508647
2245,Cluster_10452,FUN_031534,0.5693988271121876,0.00012583246277841778,activation,0.5693988271121876
2246,Cluster_3109,FUN_031534,0.6515463564874974,5.275160405175594e-06,activation,0.6515463564874974
2247,Cluster_9366,FUN_031534,0.3161561407929843,0.04687290441614777,activation,0.3161561407929843
2248,Cluster_2746,FUN_031534,0.3273579607220787,0.03921350135700502,activation,0.3273579607220787
2249,Cluster_5685,FUN_031534,0.3861995131712097,0.01383868965374109,activation,0.3861995131712097
2250,Cluster_14692,FUN_031534,0.40200578758413485,0.010129288890960545,activation,0.40200578758413485
2251,Cluster_5516,FUN_031534,0.4851326413986211,0.0015097230548402753,activation,0.4851326413986211
2252,Cluster_16354,FUN_031534,0.5391239900650743,0.00033139791609418395,activation,0.5391239900650743
2253,Cluster_1836,FUN_031534,0.34985953700897116,0.026897455182505994,activation,0.34985953700897116
2254,Cluster_1832,FUN_031534,0.38274557449807595,0.014786903435696566,activation,0.38274557449807595
2255,Cluster_2500,FUN_031534,0.3635608984869438,0.021111430967726767,activation,0.3635608984869438
2256,Cluster_14165,FUN_031534,0.37059748835617035,0.01857003617797471,activation,0.37059748835617035
2257,Cluster_17623,FUN_031534,0.4318290065298571,0.0053959427553519415,activation,0.4318290065298571
2258,Cluster_9420,FUN_031534,0.32718388766335604,0.03932418989306642,activation,0.32718388766335604
2259,Cluster_9380,FUN_031534,0.3474652032290058,0.02803232176328248,activation,0.3474652032290058
2260,Cluster_1865,FUN_031534,0.6640941972493788,2.9827673186370982e-06,activation,0.6640941972493788
2261,Cluster_3226,FUN_031534,0.4730060907116026,0.0020538219839173846,activation,0.4730060907116026
2262,Cluster_14605,FUN_031534,0.38995087977394993,0.012867693115504163,activation,0.38995087977394993
2263,Cluster_4036,FUN_031534,0.35011873617736144,0.02677691696219937,activation,0.35011873617736144
2264,Cluster_14532,FUN_023101,0.5814462040422266,8.332419174794241e-05,activation,0.5814462040422266
2265,Cluster_14610,FUN_023101,0.4203318119803161,0.006924092035462665,activation,0.4203318119803161
2266,Cluster_15097,FUN_023101,0.5065539809474737,0.0008521644656850239,activation,0.5065539809474737
2267,Cluster_1819,FUN_023101,0.4185775848048599,0.007187308937504395,activation,0.4185775848048599
2268,Cluster_10452,FUN_023101,0.3531449512217335,0.025402424771163865,activation,0.3531449512217335
2269,Cluster_17245,FUN_023101,0.4989553871204322,0.0010482722334509208,activation,0.4989553871204322
2270,Cluster_9786,FUN_023101,0.316809752293933,0.0463950911590243,activation,0.316809752293933
2271,Cluster_4034,FUN_023101,0.3177381249924689,0.04572318974051854,activation,0.3177381249924689
2272,Cluster_2746,FUN_023101,0.4407431958669253,0.004421181256275853,activation,0.4407431958669253
2273,Cluster_14692,FUN_023101,0.33981360570189156,0.03192756776669537,activation,0.33981360570189156
2274,Cluster_5516,FUN_023101,0.527869682018481,0.00046426320409909935,activation,0.527869682018481
2275,Cluster_13327,FUN_023101,0.3941228597614358,0.011856369430809036,activation,0.3941228597614358
2276,Cluster_16354,FUN_023101,0.5933484097445431,5.455686866633084e-05,activation,0.5933484097445431
2277,Cluster_1951,FUN_023101,0.37556027374654005,0.01693647546672953,activation,0.37556027374654005
2278,Cluster_3301,FUN_023101,0.5679476634461562,0.00013209603767916348,activation,0.5679476634461562
2279,Cluster_2500,FUN_023101,0.5145743636173482,0.00068123323642713,activation,0.5145743636173482
2280,Cluster_5517,FUN_023101,0.4073865544847563,0.009077990179931357,activation,0.4073865544847563
2281,Cluster_17623,FUN_023101,0.4367735219940587,0.004834513767154947,activation,0.4367735219940587
2282,Cluster_4754,FUN_023101,0.36415388436898855,0.020886607057784647,activation,0.36415388436898855
2283,Cluster_9420,FUN_023101,0.4570194733530983,0.003030689287818313,activation,0.4570194733530983
2284,Cluster_1865,FUN_023101,0.38872354714162577,0.013178798382924092,activation,0.38872354714162577
2285,Cluster_3226,FUN_023101,0.3627581629988317,0.021418999252497583,activation,0.3627581629988317
2286,Cluster_2372,FUN_023101,0.5061366321680659,0.0008620212745654379,activation,0.5061366321680659
2287,Cluster_14605,FUN_023101,0.4379497331293993,0.004708683468573227,activation,0.4379497331293993
2288,Cluster_4036,FUN_023101,0.39203225892013904,0.01235435472834265,activation,0.39203225892013904
2289,Cluster_9786,FUN_005973,0.31346116733912766,0.048885161599810725,activation,0.31346116733912766
2290,Cluster_5516,FUN_005973,0.3195510300243292,0.04443380278509781,activation,0.3195510300243292
2291,Cluster_1951,FUN_005973,0.44822914769618655,0.003724705526005814,activation,0.44822914769618655
2292,Cluster_14165,FUN_005973,0.3460812491396146,0.028706157377965422,activation,0.3460812491396146
2293,Cluster_3227,FUN_005973,0.37453132000797695,0.01726483597014615,activation,0.37453132000797695
2294,Cluster_14633,FUN_005973,0.39447577738774703,0.011774012105018964,activation,0.39447577738774703
2295,Cluster_3226,FUN_005973,0.34126626643272207,0.031155646171463557,activation,0.34126626643272207
2296,Cluster_2372,FUN_005973,0.3181610193589217,0.045419743138322505,activation,0.3181610193589217
2297,Cluster_13647,FUN_005973,0.3236306810580969,0.04163977792806142,activation,0.3236306810580969
2298,Cluster_5603,FUN_007072,-0.3476121606241755,0.027961544352622544,repression,0.3476121606241755
2299,Cluster_4752,FUN_007072,-0.35756071567114284,0.023502318833917627,repression,0.35756071567114284
2300,Cluster_14165,FUN_007072,-0.3325715141839279,0.03601422595057918,repression,0.3325715141839279
2301,Cluster_1950,FUN_022216,-0.346693272970263,0.028406535608868702,repression,0.346693272970263
2302,Cluster_14532,FUN_022216,-0.5045972836499737,0.0008992598548372105,repression,0.5045972836499737
2303,Cluster_5603,FUN_022216,-0.4069336229266411,0.009162725691259534,repression,0.4069336229266411
2304,Cluster_14610,FUN_022216,-0.4349079595234247,0.005040078289283892,repression,0.4349079595234247
2305,Cluster_15097,FUN_022216,-0.4873936976405266,0.001423745827284797,repression,0.4873936976405266
2306,Cluster_1819,FUN_022216,-0.37428021173580955,0.017345778156190404,repression,0.37428021173580955
2307,Cluster_14146,FUN_022216,-0.3798783560424732,0.015615243348945106,repression,0.3798783560424732
2308,Cluster_10452,FUN_022216,-0.37171445902307376,0.018191282088515396,repression,0.37171445902307376
2309,Cluster_17245,FUN_022216,-0.49022190165634943,0.0013223165503921505,repression,0.49022190165634943
2310,Cluster_9512,FUN_022216,-0.3944912903176051,0.011770403186435942,repression,0.3944912903176051
2311,Cluster_9786,FUN_022216,-0.3890431646495537,0.013097173252787767,repression,0.3890431646495537
2312,Cluster_4034,FUN_022216,-0.3609726639569566,0.022116558338027184,repression,0.3609726639569566
2313,Cluster_2746,FUN_022216,-0.4970965113435385,0.0011019589442407094,repression,0.4970965113435385
2314,Cluster_14692,FUN_022216,-0.36584298068617177,0.020257153685279656,repression,0.36584298068617177
2315,Cluster_17173,FUN_022216,-0.3143795871147535,0.04819173243121254,repression,0.3143795871147535
2316,Cluster_5516,FUN_022216,-0.49394568051480375,0.0011985476428049418,repression,0.49394568051480375
2317,Cluster_16354,FUN_022216,-0.48290376004133456,0.0015989357494444474,repression,0.48290376004133456
2318,Cluster_3301,FUN_022216,-0.39411125429687677,0.011859086000972633,repression,0.39411125429687677
2319,Cluster_1836,FUN_022216,-0.44237653037716396,0.004260252643807716,repression,0.44237653037716396
2320,Cluster_1832,FUN_022216,-0.4204193739228532,0.006911174252137927,repression,0.4204193739228532
2321,Cluster_2500,FUN_022216,-0.3294611659125918,0.03789608327400533,repression,0.3294611659125918
2322,Cluster_5517,FUN_022216,-0.42882847708918503,0.00576348260576851,repression,0.42882847708918503
2323,Cluster_14165,FUN_022216,-0.33794640590629893,0.032942809803797254,repression,0.33794640590629893
